id,project_id,project_name,project_desc,user_id,deadline,project_category,imgUrl
"264,264,""Open World Archaeologist The Legend of Zelda Breath of the Wild"",""Menggali rahasia dunia terbuka dalam The Legend of Zelda Breath of the Wild"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"265,265,""Sports Game Tactics Advisor FIFA 23"",""Memberikan saran taktis dan strategi dalam permainan sepak bola virtual di FIFA 23"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"266,266,""Puzzle Game Architect The Witness"",""Merancang dan membangun teka-teki kompleks di The Witness"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"267,267,""FPS Weapon Expert Counter-Strike Global Offensive"",""Memberikan pengetahuan mendalam tentang senjata dalam Counter-Strike Global Offensive"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"268,268,""Battle Royale Event Coordinator Apex Legends"",""Mengatur dan mengelola acara khusus di Apex Legends Battle Royale"",24,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"269,269,""Adventure Game Historian The Elder Scrolls V Skyrim"",""Menyusun sejarah dan cerita dalam The Elder Scrolls V Skyrim"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"270,270,""Chess Opening Specialist Grandmaster Chess"",""Menguasai strategi pembukaan catur untuk pemain Grandmaster Chess"",9,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"271,271,""Moba Esports Interviewer Dota 2"",""Melakukan wawancara dengan pemain dan pelatih dalam dunia esports Moba, khususnya Dota 2"",1,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"272,272,""Open World Chef Stardew Valley"",""Mengelola restoran virtual dan menyajikan hidangan lezat di Stardew Valley"",8,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"273,273,""Sports Game Psychologist NBA 2K23"",""Memberikan dukungan psikologis untuk pemain dan tim dalam NBA 2K23"",21,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"274,274,""Horror Game Voice Actor Silent Hill 2"",""Menyuarakan karakter dalam permainan horor klasik Silent Hill 2"",7,""2023-12-30T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"275,275,""FPS Map Designer Call of Duty Warzone"",""Merancang peta dan lingkungan dalam game FPS, khususnya Call of Duty Warzone"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"276,276,""Battle Royale Makeup Artist Fortnite"",""Memberikan tata rias khusus untuk karakter dalam game Battle Royale, terutama Fortnite"",24,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"277,277,""Adventure Game Sound Designer The Legend of Zelda Ocarina of Time"",""Menciptakan efek suara dan musik atmosferis dalam petualangan The Legend of Zelda Ocarina of Time"",11,""2023-12-30T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"278,278,""Puzzle Game Narrative Designer Portal 2"",""Merancang cerita yang terintegrasi dengan teka-teki dalam Portal 2"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"279,279,""Open World Cartographer Assassin's Creed Valhalla"",""Menciptakan peta rinci dan mengeksplorasi dunia terbuka dalam Assassin's Creed Valhalla"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"280,280,""Sports Game Commentator Madden NFL 24"",""Menjadi komentator dalam pertandingan game olahraga virtual, khususnya Madden NFL 24"",21,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"281,281,""RPG Dungeon Master Dungeons & Dragons Online"",""Memandu dan menciptakan pengalaman permainan bagi pemain Dungeons & Dragons Online"",25,""2023-12-25T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"282,282,""Moba Team Analyst Mobile Legends"",""Menganalisis performa tim dan memberikan saran strategis untuk pemain Mobile Legends"",1,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"283,283,""Horror Game Beta Tester Dead Space 4"",""Menguji versi beta dan memberikan umpan balik untuk permainan horor mendatang, Dead Space 4"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"284,284,""Open World Nature Photographer Red Dead Redemption 3"",""Menyajikan fotografi alam yang memukau dalam dunia terbuka Red Dead Redemption 3"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"285,285,""Sports Game Physical Therapist FIFA 24"",""Menyediakan terapi fisik dan pemulihan cedera untuk pemain sepak bola virtual di FIFA 24"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"286,286,""Puzzle Game Playtester Monument Valley 3"",""Menguji dan mengevaluasi tingkat dalam permainan teka-teki Monument Valley 3"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"287,287,""FPS Game Lore Writer Overwatch 2"",""Menulis latar belakang cerita dan lore untuk karakter dalam Overwatch 2"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"288,288,""Battle Royale Fashion Stylist PUBG: New State"",""Menyusun gaya dan penampilan khusus untuk karakter dalam PUBG: New State"",24,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"289,289,""Adventure Game Scriptwriter Uncharted 5"",""Menulis naskah cerita dan dialog untuk petualangan epik dalam Uncharted 5"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"290,290,""Chess Tournament Organizer Online"",""Mengorganisir dan mengelola turnamen catur online untuk pemain berbagai tingkatan"",9,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"291,291,""Moba Shoutcaster League of Legends"",""Menjadi komentator dan narator acara dalam pertandingan esports Moba, terutama League of Legends"",1,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"292,292,""Open World Wildlife Biologist Far Cry 7"",""Mengkaji perilaku dan interaksi satwa liar dalam dunia terbuka Far Cry 7"",8,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"293,293,""Sports Game Nutritionist NBA Live 25"",""Menyusun rencana nutrisi dan diet untuk meningkatkan performa pemain NBA Live 25"",21,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"294,294,""Horror Game Concept Artist Amnesia: A Machine for Pigs"",""Menciptakan konsep seni untuk elemen-elemen horor dalam Amnesia: A Machine for Pigs"",7,""2023-12-30T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"295,295,""FPS Game Level Designer Battlefield 6"",""Merancang dan mengembangkan tingkat atau peta dalam permainan FPS Battlefield 6"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"296,296,""Battle Royale Social Media Manager Fortnite"",""Mengelola dan mempromosikan kehadiran media sosial untuk komunitas pemain Fortnite"",24,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"297,297,""Adventure Game World Builder The Witcher 4"",""Membangun dan merancang dunia terbuka untuk sekuel The Witcher 4"",11,""2023-12-30T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"298,298,""Puzzle Game Composer Braid 2"",""Menciptakan komposisi musik yang memikat untuk Braid 2"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"299,299,""Open World Architect Cyberpunk 2078"",""Merancang dan membangun struktur dan lingkungan dalam Cyberpunk 2078"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"300,300,""Sports Game Physics Engineer Pro Evolution Soccer 2024"",""Mengembangkan model fisika untuk meningkatkan realisme dalam Pro Evolution Soccer 2024"",21,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"301,301,""Account Leveling in League of Legends"",""Menyelesaikan tugas leveling akun League of Legends untuk mencapai tingkat tertentu"",1,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"302,302,""CS:GO Weapon Skins Grinder"",""Menggiling item dan senjata CS:GO untuk mendapatkan koleksi skin yang diinginkan"",18,""2023-12-30T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"303,303,""Horror Game Survival Coach"",""Memberikan panduan dan bimbingan kepada pemain untuk bertahan hidup dalam game horor"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"304,304,""Open World Resource Farmer in Skyrim"",""Mengumpulkan sumber daya dan bahan penting dalam permainan open-world Skyrim"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"305,305,""Sports Game Career Booster in FIFA 2024"",""Membantu pemain meningkatkan karier mereka dalam mode kariernya di FIFA 2024"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"306,306,""Puzzle Game Walkthrough Specialist"",""Menyediakan panduan langkah demi langkah untuk menyelesaikan permainan puzzle"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"307,307,""Battle Royale Rank Pusher in Apex Legends"",""Membantu pemain meningkatkan peringkat mereka dalam permainan Battle Royale Apex Legends"",24,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"308,308,""Character Leveling in The Witcher 3"",""Menyelesaikan quest dan aktivitas untuk meningkatkan level karakter dalam The Witcher 3"",19,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"309,309,""Chess Elo Rating Tutor"",""Memberikan pelatihan dan saran untuk meningkatkan peringkat Elo dalam permainan catur online"",9,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"310,310,""Moba Account Booster in Dota 3"",""Membantu pemain meningkatkan tingkat akun dan statistik mereka dalam Dota 3"",2,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"311,311,""Horror Game Fear-Inducer in Dead Space 4"",""Memberikan pengalaman bermain yang intens dan menakutkan dalam Dead Space 4"",7,""2023-12-30T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"312,312,""Open World Explorer in Cyberpunk 2078"",""Menyediakan panduan eksplorasi untuk menjelajahi dunia terbuka Cyberpunk 2078"",8,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"313,313,""Sports Game Stat Analyst NBA 2K25"",""Menganalisis statistik permainan untuk membantu pemain meningkatkan keterampilan mereka di NBA 2K25"",21,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"314,314,""Puzzle Game Speedrun Coach in Portal 3"",""Memberikan pelatihan untuk menyelesaikan permainan puzzle Portal 3 secepat mungkin"",22,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"315,315,""FPS Map Strategist in Call of Duty: Black Ops 5"",""Merancang strategi dan taktik untuk peta dalam permainan Call of Duty: Black Ops 5"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"316,316,""Battle Royale Squad Trainer in PUBG: Battlegrounds"",""Memberikan pelatihan intensif untuk meningkatkan kerjasama tim dalam PUBG: Battlegrounds"",24,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"317,317,""Adventure Game Quest Writer in The Elder Scrolls VI"",""Menulis skenario dan quest menarik untuk petualangan epik dalam The Elder Scrolls VI"",11,""2023-12-30T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"318,318,""Mystery Puzzle Game Tester in L.A. Noire: Remastered"",""Menguji elemen teka-teki dan misteri dalam versi remastered dari L.A. Noire"",13,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"319,319,""Virtual Reality Tour Guide in VRChat"",""Menyediakan pemandu untuk menjelajahi dunia terbuka virtual reality dalam VRChat"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"320,320,""Sports Game Physiotherapist in Pro Skateboarding 2024"",""Memberikan perawatan fisioterapi untuk pemain papan seluncur virtual di Pro Skateboarding 2024"",21,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"321,321,""RPG Quest Guide in Final Fantasy XV"",""Memberikan panduan lengkap untuk menyelesaikan quest dalam Final Fantasy XV"",3,""2023-12-25T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"322,322,""Mobile Sports Training Partner in Real Cricket 2024"",""Menjadi mitra latihan olahraga mobile untuk mencapai keterampilan terbaik di Real Cricket 2024"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"323,323,""Psychological Horror Game Analyst in Amnesia: Rebirth"",""Menganalisis elemen psikologis dalam permainan horor Amnesia: Rebirth"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"324,324,""Open World Photojournalist in Red Dead Redemption 3"",""Menyediakan layanan jurnalistik foto untuk mengabadikan momen dalam Red Dead Redemption 3"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"325,325,""Sports Game Nutritionist in FIFA Manager 2025"",""Memberikan saran nutrisi untuk meningkatkan performa pemain dalam FIFA Manager 2025"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"326,326,""Puzzle Game Architect in The Witness 2"",""Merancang dan membangun teka-teki dalam game The Witness 2"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"327,327,""FPS Loadout Strategist in Rainbow Six Siege"",""Merancang strategi loadout dan taktik untuk pemain Rainbow Six Siege"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"328,328,""RPG Lore Consultant for Skyrim 2"",""Memberikan konsultasi mengenai lore dan cerita untuk game open-world Skyrim 2"",3,""2023-12-30T00:00:00Z"",""RPG"",""https://i.imgur.com/1815742.jpg"""
"329,329,""Chess Opening Theory Specialist"",""Mengkaji dan memberikan panduan mengenai teori pembukaan catur"",9,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"330,330,""Moba Tournament Coach in League of Legends 2"",""Memberikan pelatihan intensif untuk turnamen Moba League of Legends 2"",1,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/1815742.jpg"""
"331,331,""Horror Game Storyteller in Silent Hill: Reawakening"",""Menyajikan kisah horor yang menarik untuk permainan Silent Hill: Reawakening"",7,""2023-12-30T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"332,332,""Open World Tourism Planner in The Legend of Zelda: Odyssey"",""Merencanakan perjalanan wisata virtual dalam dunia terbuka The Legend of Zelda: Odyssey"",8,""2023-01-05T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"333,333,""Sports Game Stat Analyst in NBA Live 2025"",""Menganalisis statistik permainan untuk membantu pemain meningkatkan keterampilan mereka di NBA Live 2025"",21,""2023-12-25T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"334,334,""Puzzle Game Algorithm Expert in Portal 4"",""Mengembangkan algoritma dan strategi untuk menyelesaikan permainan puzzle Portal 4"",22,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"335,335,""FPS Sniper Specialist in Call of Duty: Sniper Ops"",""Menyediakan bimbingan dan latihan khusus untuk meningkatkan keahlian sniping"",18,""2023-01-05T00:00:00Z"",""FPS"",""https://i.imgur.com/5y377j3.jpg"""
"336,336,""Battle Royale Strategy Advisor in Fortnite: Battle Royale 2"",""Memberikan saran strategi untuk pemain dalam Fortnite: Battle Royale 2"",15,""2023-12-25T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/1815742.jpg"""
"337,337,""Adventure Game Scriptwriter in Uncharted: Beyond the Horizon"",""Menulis skenario dan dialog untuk permainan petualangan Uncharted: Beyond the Horizon"",11,""2023-12-30T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"338,338,""Mystery Puzzle Game Designer in Detective Chronicles"",""Merancang elemen teka-teki dan misteri untuk permainan Detective Chronicles"",13,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"339,339,""Virtual Reality World Builder in Altered Realms VR"",""Membangun dunia virtual reality untuk pengalaman interaktif di Altered Realms VR"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"340,340,""Sports Game Psychologist in UFC 2025"",""Memberikan dukungan psikologis untuk atlet dalam UFC 2025"",21,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"341,341,""RPG Dungeon Master in Dungeons & Dragons Online"",""Memandu pemain melalui petualangan epik sebagai Dungeon Master"",25,""2023-12-25T00:00:00Z"",""Adventure"",""https://i.imgur.com/5y377j3.jpg"""
"342,342,""Mobile Esports Analyst in Free Fire Championship 2024"",""Menganalisis pertandingan esports di Free Fire Championship 2024"",30,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"343,343,""Survival Horror Game Advisor in Resident Evil 9"",""Memberikan saran dan strategi untuk bertahan hidup dalam permainan horor Resident Evil 9"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"344,344,""Open World Wildlife Photographer in Far Cry 7"",""Menyajikan keindahan alam dan kehidupan liar dalam game open-world Far Cry 7"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"345,345,""Chess Endgame Specialist"",""Memberikan panduan khusus untuk situasi akhir permainan catur"",9,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"346,346,""Mystery Game Sleuth in Detective Noir"",""Menyediakan layanan penyelidikan dan solusi untuk game misteri Detective Noir"",13,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"347,347,""Speedrun Marathon Host in Games Done Quick 2025"",""Menjadi tuan rumah untuk acara speedrun marathon di Games Done Quick 2025"",10,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"348,348,""Virtual Nature Explorer in No Man's Sky 2"",""Menyediakan tur virtual untuk menjelajahi keindahan alam semesta dalam No Man's Sky 2"",26,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"349,349,""Racing Game Track Designer in Gran Turismo 8"",""Merancang lintasan balap yang menarik untuk Gran Turismo 8"",12,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"350,350,""Puzzle Game Riddle Master in Mystical Enigma"",""Menyediakan teka-teki yang menantang untuk pemain dalam Mystical Enigma"",22,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"351,351,""Moba Team Captain for Dota 3 Championship"",""Menjadi kapten tim dan memberikan arahan strategis dalam Dota 3 Championship"",2,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"352,352,""Horror Game Immersion Specialist in Phobia VR"",""Menciptakan pengalaman bermain yang mendalam dalam game horor Phobia VR"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"353,353,""Open World Archaeologist in Assassin's Creed: Chronicles"",""Menemukan rahasia dan artefak tersembunyi dalam Assassin's Creed: Chronicles"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"354,354,""Sports Game Injury Prevention Coach in Madden NFL 2025"",""Memberikan pelatihan dan saran untuk mencegah cedera dalam Madden NFL 2025"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"355,355,""Puzzle Game Pattern Analyst in Mind Bender"",""Menganalisis dan memberikan solusi untuk pola dan teka-teki dalam Mind Bender"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"356,356,""FPS Sniper Duel Specialist in Counter-Strike: Duel Arena"",""Menyediakan latihan khusus untuk sniper duels dalam Counter-Strike: Duel Arena"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"357,357,""Battle Royale Loot Strategist in Apex Legends 2"",""Merancang strategi pengambilan loot untuk mendominasi di Apex Legends 2"",14,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"358,358,""Adventure Game Quest Designer in The Elder Scrolls VI"",""Merancang quest dan petualangan menarik dalam The Elder Scrolls VI"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
"359,359,""Mystery Puzzle Game Storyteller in Enigmatic Whispers"",""Menyajikan kisah penuh misteri dan teka-teki dalam Enigmatic Whispers"",13,""2023-12-25T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"360,360,""Virtual Reality Extreme Sports Instructor"",""Memberikan pelatihan ekstrim melalui pengalaman virtual reality"",27,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"361,361,""RPG Quest Consultant in Final Fantasy XVII"",""Memberikan saran dan panduan untuk menyelesaikan quest dalam Final Fantasy XVII"",3,""2023-12-25T00:00:00Z"",""RPG"",""https://i.imgur.com/5y377j3.jpg"""
"362,362,""Mobile Sports Nutritionist in FIFA Mobile 2025"",""Memberikan saran nutrisi dan kebugaran untuk meningkatkan performa pemain di FIFA Mobile 2025"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"363,363,""Survival Horror Game Roleplay Partner in Silent Hills VR"",""Menjadi mitra peran dalam eksplorasi horor virtual reality di Silent Hills VR"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/5y377j3.jpg"""
"364,364,""Open World Wildlife Conservationist in Red Dead Redemption 3"",""Melibatkan pemain dalam upaya konservasi alam dan kehidupan liar di Red Dead Redemption 3"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"365,365,""Chess Opening Theory Analyst"",""Menganalisis dan memberikan panduan strategis untuk teori pembukaan catur"",9,""2023-12-30T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"366,366,""Mystery Game Plot Writer for Detective Chronicles"",""Menulis alur cerita misteri yang menarik untuk Detective Chronicles"",13,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"367,367,""Speedrun World Record Attempt Coach"",""Memberikan pelatihan khusus untuk mencapai rekor dunia dalam speedrun"",10,""2023-12-25T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"368,368,""Virtual Cosmic Explorer in No Man's Sky Galaxy"",""Menyediakan tur virtual melintasi galaksi dan bintang dalam No Man's Sky Galaxy"",26,""2023-12-30T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/1815742.jpg"""
"369,369,""Racing Game Vehicle Designer in Forza Motorsport 8"",""Merancang kendaraan yang unik dan efisien untuk Forza Motorsport 8"",12,""2023-01-05T00:00:00Z"",""Sports"",""https://i.imgur.com/5y377j3.jpg"""
"370,370,""Puzzle Game Maze Creator in Mind Maze"",""Membuat labirin dan teka-teki yang menantang untuk pemain dalam Mind Maze"",22,""2023-12-25T00:00:00Z"",""Puzzle"",""https://i.imgur.com/1815742.jpg"""
"371,371,""Moba Team Coach for League of Legends World Championship"",""Memberikan bimbingan dan strategi untuk tim Moba dalam League of Legends World Championship"",2,""2023-12-30T00:00:00Z"",""Moba"",""https://i.imgur.com/5y377j3.jpg"""
"372,372,""Horror Game Soundscapes Composer in Haunting Echoes"",""Menciptakan suasana menakutkan melalui komposisi musik dan suara di Haunting Echoes"",7,""2023-01-05T00:00:00Z"",""Horor"",""https://i.imgur.com/1815742.jpg"""
"373,373,""Open World Historian in Assassin's Creed: Chronicles 2"",""Meneliti dan menyajikan sejarah dunia terbuka dalam Assassin's Creed: Chronicles 2"",8,""2023-12-25T00:00:00Z"",""OpenWorld"",""https://i.imgur.com/5y377j3.jpg"""
"374,374,""Sports Game Physiotherapist in NBA 2K26"",""Memberikan layanan fisioterapi virtual untuk pemain di NBA 2K26"",21,""2023-12-30T00:00:00Z"",""Sports"",""https://i.imgur.com/1815742.jpg"""
"375,375,""Puzzle Game Algorithm Specialist in Enigma Codebreaker"",""Mengembangkan algoritma dan kode untuk memecahkan teka-teki dalam Enigma Codebreaker"",22,""2023-01-05T00:00:00Z"",""Puzzle"",""https://i.imgur.com/5y377j3.jpg"""
"376,376,""FPS Tactical Instructor in Rainbow Six Siege Tactics"",""Memberikan pelatihan taktis untuk pemain yang ingin meningkatkan keterampilan dalam Rainbow Six Siege Tactics"",18,""2023-12-25T00:00:00Z"",""FPS"",""https://i.imgur.com/1815742.jpg"""
"377,377,""Battle Royale Squad Captain in Apex Legends Pro League"",""Menjadi kapten tim dan memberikan arahan taktis dalam Apex Legends Pro League"",14,""2023-12-30T00:00:00Z"",""BattleRoyal"",""https://i.imgur.com/5y377j3.jpg"""
"378,378,""Adventure Game Dialogue Writer in Uncharted Worlds"",""Menulis dialog yang mendalam dan menarik untuk Uncharted Worlds"",11,""2023-01-05T00:00:00Z"",""Adventure"",""https://i.imgur.com/1815742.jpg"""
